,description,tags,price,product_id,image
319,"Panthère de Cartier bracelet, 18K white gold, onyx, set with 2 emeralds and 225 brilliant-cut diamonds totaling 2.55 carats.","white gold, emeralds, onyx, diamonds",54500.0,2300a8fd-7505-3c46-7db2-6ee9ebbaaae6,https://www.cartier.sg//content/dam/rcq/car/18/12/47/6/1812476.png
320,"Panthère de Cartier bracelet, 18K pink gold, black lacquer, set with a tsavorite garnet and 19 brilliant-cut diamonds totaling 0.07 carats.","pink gold, tsavorite garnets, diamonds",8750.0,2300a8fd-7505-3c46-7db2-6ee9ebbaaae6,https://www.cartier.sg//content/dam/rcq/car/16/48/34/4/1648344.png
321,"Panthère de Cartier bracelet, 18K yellow gold, black lacquer. Tsavorite garnets, onyx.","yellow gold, lacquer, tsavorite garnets, onyx",35000.0,2300a8fd-7505-3c46-7db2-6ee9ebbaaae6,https://www.cartier.sg//content/dam/rcq/car/59/31/37/593137.png
322,"Panthère de Cartier bracelet, 18K pink gold, black lacquer, tsavorite garnets, onyx.","pink gold, black lacquer, onyx, tsavorite garnets",35000.0,2300a8fd-7505-3c46-7db2-6ee9ebbaaae6,https://www.cartier.sg//content/dam/rcq/car/10/54/41/8/1054418.png
323,"Panthère de Cartier bracelet, 18K white gold, black lacquer. Tsavorite garnets, onyx.","white gold, lacquer, tsavorite garnets, onyx",37400.0,2300a8fd-7505-3c46-7db2-6ee9ebbaaae6,https://www.cartier.sg//content/dam/rcq/car/58/48/23/584823.png
324,"Panthère de Cartier bracelet, 18K yellow gold, set with 360 brilliant-cut diamonds totaling 4.33 carats. Emeralds, onyx.","yellow gold, diamonds, emeralds, onyx",88000.0,2300a8fd-7505-3c46-7db2-6ee9ebbaaae6,https://www.cartier.sg//content/dam/rcq/car/11/81/43/5/1181435.png
325,"Panthère de Cartier bracelet, 18K white gold, onyx, set with 2 emeralds and 647 brilliant-cut diamonds totaling 7.56 carats.","white gold, emeralds, onyx, diamonds",105000.0,2300a8fd-7505-3c46-7db2-6ee9ebbaaae6,https://www.cartier.sg//content/dam/rcq/car/19/63/57/9/1963579.png
326,"Bracelet, 18K white gold, black toile de moire, set with 581 brilliant-cut diamonds (4.13 carats), emeralds and onyx.","white gold, emeralds, onyx, diamonds",126000.0,2300a8fd-7505-3c46-7db2-6ee9ebbaaae6,https://www.cartier.sg//content/dam/rcq/car/98/96/19/989619.png
327,"Bracelet, white gold, 861 brilliant-cut diamonds totaling 8.31 carats, emeralds, onyx.","white gold, emeralds, onyx, diamonds",149000.0,2300a8fd-7505-3c46-7db2-6ee9ebbaaae6,https://www.cartier.sg//content/dam/rcq/car/59/23/65/592365.png
328,"Panthère de Cartier bracelet, 18K white gold, set with 833 brilliant-cut diamonds totaling 9 carats, emeralds and onyx.","white gold, emeralds, onyx, diamonds",160000.0,2300a8fd-7505-3c46-7db2-6ee9ebbaaae6,https://www.cartier.sg//content/dam/rcq/car/77/72/65/777265.png
329,"Panthère de Cartier bracelet, 18K white gold, 704 brilliant-cut diamonds totaling 16.02 carats, emeralds, onyx.","white gold, emeralds, onyx, diamonds",228000.0,2300a8fd-7505-3c46-7db2-6ee9ebbaaae6,https://www.cartier.sg//content/dam/rcq/car/74/44/33/744433.png
330,"Panthère de Cartier bracelet, 18K pink gold, set with emeralds, obsidians and 739 brilliant-cut diamonds totaling 11.56 carats.","pink gold, emeralds, obsidians, diamonds",234000.0,2300a8fd-7505-3c46-7db2-6ee9ebbaaae6,https://www.cartier.sg//content/dam/rcq/car/11/15/16/3/1115163.png
331,"Panthère de Cartier bracelet, 18K yellow gold, set with emeralds, onyx and 739 brilliant-cut diamonds totaling 11.56 carats.","yellow gold, emeralds, onyx, diamonds",234000.0,2300a8fd-7505-3c46-7db2-6ee9ebbaaae6,https://www.cartier.sg//content/dam/rcq/car/11/15/16/6/1115166.png
332,"Bracelet - 950‰ platinum, 744 brilliant-cut diamonds totaling 12.73 carats, emeralds, onyx.","platinum, emeralds, onyx, diamonds",251000.0,2300a8fd-7505-3c46-7db2-6ee9ebbaaae6,https://www.cartier.sg//content/dam/rcq/car/77/38/26/773826.png
333,"Bracelet - 950‰ platinum, 981 brilliant-cut diamonds totaling 12.70 carats, emeralds, onyx.","platinum, emeralds, onyx, diamonds",306000.0,2300a8fd-7505-3c46-7db2-6ee9ebbaaae6,https://www.cartier.sg//content/dam/rcq/car/59/36/95/593695.png
334,"Bracelet - 950‰ platinum, emeralds, brilliant-cut diamonds.","platinum, emeralds, diamonds",177000.0,906cf2af-24d6-b06a-f91e-6e5bf0a0cd83,https://www.cartier.sg//content/dam/rcq/car/59/62/30/596230.png
335,"Cactus de Cartier bracelet, 18K yellow gold, set with 16 chrysoprases, 14 lapis lazulis and 36 brilliant-cut diamonds totaling 0.76 carats.","yellow gold, chrysoprase, lapis lazuli, diamonds",68500.0,354c93ee-0898-62c7-9c23-e7179cf3c195,https://www.cartier.sg//content/dam/rcq/car/16/49/58/4/1649584.png
336,"Cactus de Cartier bracelet, 18K yellow gold, set with 223 brilliant-cut diamonds totaling 4.26 carats.","yellow gold, diamonds",84000.0,354c93ee-0898-62c7-9c23-e7179cf3c195,https://www.cartier.sg//content/dam/rcq/car/16/49/58/9/1649589.png
337,"Cactus de Cartier bracelet, 18K yellow gold, emeralds, set with 204 brilliant-cut diamonds totaling 5.92 carats.","yellow gold, emeralds, diamonds",200000.0,354c93ee-0898-62c7-9c23-e7179cf3c195,https://www.cartier.sg//content/dam/rcq/car/11/85/31/6/1185316.png
338,"Cactus de Cartier bracelet, 18K yellow gold, chrysoprases, emeralds, carnelians, 8 brilliant-cut diamonds totaling 0.61 carat.","yellow gold, emeralds, chrysoprases, carnelians, diamonds",217000.0,354c93ee-0898-62c7-9c23-e7179cf3c195,https://www.cartier.sg//content/dam/rcq/car/11/70/80/4/1170804.png
339,"Trinity bracelet, 18K white gold, 18K rose gold, 18K yellow gold. Comes on a cord. Width: 2 mm. Inner diameter: 10.7mm","white gold, yellow gold, pink gold",580.0,4707774f-0dc9-bbb4-a5f4-d8fc46fc1c8b,https://www.cartier.sg//content/dam/rcq/car/10/57/41/2/1057412.png
340,"Trinity bracelet, 18K white gold, black ceramic. Width: 2 mm. Inner diameter 10.7mm.","white gold, ceramic",580.0,4707774f-0dc9-bbb4-a5f4-d8fc46fc1c8b,https://www.cartier.sg//content/dam/rcq/car/91/73/88/917388.png
341,"Trinity bracelet, 18K white gold, 18K rose gold, 18K yellow gold. Width: 1.1mm. Inner diameter 7.3mm.","white gold, yellow gold, pink gold",1140.0,4707774f-0dc9-bbb4-a5f4-d8fc46fc1c8b,https://www.cartier.sg//content/dam/rcq/car/19/54/97/8/1954978.png
342,"Trinity bracelet, 18K white gold, 18K yellow gold, 18K pink gold, set with a brilliant-cut diamond of 0.18 carats.","white gold, yellow gold, pink gold, diamond",2980.0,4707774f-0dc9-bbb4-a5f4-d8fc46fc1c8b,https://www.cartier.sg//content/dam/rcq/car/16/48/34/7/1648347.png
343,"Trinity bracelet, small model, 18K white gold, 18K rose gold, 18K yellow gold. Width: 2.8mm.","white gold, pink gold, yellow gold",6700.0,4707774f-0dc9-bbb4-a5f4-d8fc46fc1c8b,https://www.cartier.sg//content/dam/rcq/car/14/62/69/1/1462691.png
344,"Trinity bracelet, small model, 18K white gold, 18K yellow gold, 18K pink gold, set with 324 diamonds totaling 1.74 carats.","white gold, yellow gold, pink gold, diamonds",27800.0,4707774f-0dc9-bbb4-a5f4-d8fc46fc1c8b,https://www.cartier.sg//content/dam/rcq/car/16/49/58/6/1649586.png
345,"Trinity bracelet, medium model, 18K white gold, 18K pink gold, 18K yellow gold.","white gold, yellow gold, pink gold",9100.0,4707774f-0dc9-bbb4-a5f4-d8fc46fc1c8b,https://www.cartier.sg//content/dam/rcq/car/92/55/81/925581.png
346,"C de Cartier Classic Diamonds bracelet, 18K pink gold, set with 55 brilliant-cut diamonds (1.53 carats).","pink gold, diamonds",11800.0,5dccaf6c-837f-0b98-f0e2-433439a0f241,https://www.cartier.sg//content/dam/rcq/car/59/33/88/593388.png
347,"C de Cartier bracelet, 18K white gold, set with 55 brilliant-cut diamonds totaling 1.53 carats.","white gold, diamonds",12600.0,5dccaf6c-837f-0b98-f0e2-433439a0f241,https://www.cartier.sg//content/dam/rcq/car/58/84/95/588495.png
348,"Essential Lines bracelet, 18K white gold, set with 61 brilliant-cut diamonds totaling 3.34 carats.","white gold, diamonds",20600.0,35d9f0e6-4da9-182f-adc6-4cb2ebf19c86,https://www.cartier.sg//content/dam/rcq/car/72/01/88/720188.png
349,"Essential Lines bracelet, 18K white gold, set with 26 brilliant-cut diamonds totaling 2.34 carats, and 26 brilliant-cut sapphires.","white gold, diamonds, sapphires",26800.0,35d9f0e6-4da9-182f-adc6-4cb2ebf19c86,https://www.cartier.sg//content/dam/rcq/car/14/37/84/7/1437847.png
350,"Essential Lines bracelet, 18K white gold, set with 61 brilliant-cut sapphires.","white gold, sapphires",16200.0,35d9f0e6-4da9-182f-adc6-4cb2ebf19c86,https://www.cartier.sg//content/dam/rcq/car/16/71/09/1/1671091.png
351,"Essential Lines bracelet, 18K white gold, set with 52 brilliant-cut sapphires.","white gold, sapphires",22300.0,35d9f0e6-4da9-182f-adc6-4cb2ebf19c86,https://www.cartier.sg//content/dam/rcq/car/14/69/79/4/1469794.png
352,"Diamants Légers bracelet, 18K yellow gold, set with a brilliant-cut diamond of 0.04 carats.","yellow gold, diamond",760.0,6385a485-5611-60f8-d7c3-bc4311c1f7bc,https://www.cartier.sg//content/dam/rcq/car/13/86/11/2/1386112.png
353,"Diamants Légers bracelet, 18K pink gold, set with a brilliant-cut diamond of 0.04 carats.","pink gold, diamond",760.0,6385a485-5611-60f8-d7c3-bc4311c1f7bc,https://www.cartier.sg//content/dam/rcq/car/13/86/11/3/1386113.png
354,"Diamants Légers bracelet, 18K white gold, set with a brilliant-cut diamond of 0.04 carats.","white gold, diamond",820.0,6385a485-5611-60f8-d7c3-bc4311c1f7bc,https://www.cartier.sg//content/dam/rcq/car/13/86/11/1/1386111.png
355,"Saphirs Légers de Cartier bracelet, 18K pink gold, set with a pink sapphire.","pink gold, pink sapphire",920.0,3a9ee7f6-e70c-896e-565a-10793133a779,https://www.cartier.sg//content/dam/rcq/car/58/48/35/584835.png
356,"Diamants Légers bracelet, 18K pink gold, set with 1 brilliant-cut diamond of 0.09 carat.","pink gold, diamond",1180.0,5e266224-3845-a673-b2c1-84eea870b80c,https://www.cartier.sg//content/dam/rcq/car/13/86/10/8/1386108.png
357,"Diamants Légers bracelet, 18K yellow gold, set with 1 brilliant-cut diamond of 0.09 carat.","yellow gold, diamond",1180.0,5e266224-3845-a673-b2c1-84eea870b80c,https://www.cartier.sg//content/dam/rcq/car/13/86/11/0/1386110.png
358,"Diamants Légers bracelet, 18K white gold, set with a brilliant-cut diamond of 0.09 carat.","white gold, diamond",1260.0,5e266224-3845-a673-b2c1-84eea870b80c,https://www.cartier.sg//content/dam/rcq/car/58/40/14/584014.png
359,"Diamants Légers bracelet, 18K yellow gold, set with a brilliant-cut diamond of 0.13 carats.","yellow gold, diamonds",1750.0,86236262-b40a-2dd5-81d2-376158c0882e,https://www.cartier.sg//content/dam/rcq/car/13/86/11/0/1386110.png
360,"Diamants Légers bracelet, 18K pink gold, set with a brilliant-cut diamond of 0.13 carats.","pink gold, diamonds",1750.0,86236262-b40a-2dd5-81d2-376158c0882e,https://www.cartier.sg//content/dam/rcq/car/13/86/10/8/1386108.png
361,"Diamants Légers bracelet, 18K white gold, set with a brilliant-cut diamond of 0.13 carats.","white gold, diamonds",1870.0,86236262-b40a-2dd5-81d2-376158c0882e,https://www.cartier.sg//content/dam/rcq/car/58/40/14/584014.png
362,"Etincelle de Cartier bracelet, 18K pink gold, set with 48 brilliant-cut diamonds totaling 0.60 carats.","pink gold, diamonds",7200.0,c9aa0679-43ff-d15e-2ea3-2edce8ba39d5,https://www.cartier.sg//content/dam/rcq/car/14/69/09/3/1469093.png
363,"Etincelle de Cartier bracelet, 18K yellow gold, set with 48 brilliant-cut diamonds totaling 0.60 carats.","yellow gold, diamonds",7200.0,c9aa0679-43ff-d15e-2ea3-2edce8ba39d5,https://www.cartier.sg//content/dam/rcq/car/14/69/09/4/1469094.png
364,"Etincelle de Cartier bracelet, 18K white gold, set with 48 brilliant-cut diamonds totaling 0.60 carats.","white gold, diamonds",7700.0,c9aa0679-43ff-d15e-2ea3-2edce8ba39d5,https://www.cartier.sg//content/dam/rcq/car/14/69/09/2/1469092.png
365,"Étincelle de Cartier bracelet, 18K white gold, set with 178 brilliant-cut diamonds totaling 2.58 carats.","white gold, diamonds",33500.0,c9aa0679-43ff-d15e-2ea3-2edce8ba39d5,https://www.cartier.sg//content/dam/rcq/car/18/12/34/6/1812346.png
366,"Étincelle de Cartier bracelet, 950‰ platinum, set with 370 brilliant-cut diamonds totaling 18.41 carats.","platinum, diamonds",103000.0,c9aa0679-43ff-d15e-2ea3-2edce8ba39d5,https://www.cartier.sg//content/dam/rcq/car/13/68/12/3/1368123.png
367,"Reflection de Cartier bracelet, 18K white gold, set with 104 brilliant-cut diamonds totaling 4.49 carats and 52 baguette-cut diamonds totaling 5.85 carats.","white gold, diamonds",148000.0,16756d72-4554-1e0b-e5b6-17d3d58a1799,https://www.cartier.sg//content/dam/rcq/car/10/58/51/1/1058511.png
368,"Large model Reflection de Cartier bracelet, 18K white gold, set with 166 baguette-cut diamonds totaling 12.96 carats, 30 princess-cut diamonds totaling 4.23 carats and 2 troidia-cut diamonds totaling 0.81 carats.","white gold, diamonds",263000.0,16756d72-4554-1e0b-e5b6-17d3d58a1799,https://www.cartier.sg//content/dam/rcq/car/16/29/22/1/1629221.png
369,"Double C de Cartier bracelet, 18K pink gold, set with 2 brilliant-cut diamonds of 0.04 carat.","pink gold, diamonds",1810.0,562ac886-a0dd-51bb-f1d3-4be941dec5e9,https://www.cartier.sg//content/dam/rcq/car/58/56/67/585667.png
370,"Juste un Clou bracelet, classic, 18K yellow gold. Width: 3.5mm.",yellow gold,6800.0,9ec0655e-68e1-df0a-b75e-0a1de2d96c38,https://www.cartier.sg//content/dam/rcq/car/59/08/02/590802.png
371,"Juste un Clou bracelet, classic, 18K rose gold. Width: 3.5mm.",pink gold,6800.0,9ec0655e-68e1-df0a-b75e-0a1de2d96c38,https://www.cartier.sg//content/dam/rcq/car/58/35/02/583502.png
372,"Juste un Clou bracelet, classic, 18K white gold, rhodium-finish. Width: 3.5mm.",white gold,7300.0,9ec0655e-68e1-df0a-b75e-0a1de2d96c38,https://www.cartier.sg//content/dam/rcq/car/58/48/42/584842.png
373,"Juste un Clou bracelet, classic, 18K pink gold, set with 32 brilliant-cut diamonds totaling 0.59 carat. Width: 3.5mm.","pink gold, diamonds",11800.0,9ec0655e-68e1-df0a-b75e-0a1de2d96c38,https://www.cartier.sg//content/dam/rcq/car/59/16/74/591674.png
374,"Juste un Clou bracelet, classic, 18K yellow gold, set with 32 brilliant-cut diamonds totaling 0.59 carat. Width: 3.5mm.","yellow gold, diamonds",11800.0,9ec0655e-68e1-df0a-b75e-0a1de2d96c38,https://www.cartier.sg//content/dam/rcq/car/67/72/87/677287.png
375,"Juste un Clou bracelet, classic, 18K white gold, set with 374 brilliant-cut diamonds totaling 2.26 carats.","white gold, diamonds",46700.0,9ec0655e-68e1-df0a-b75e-0a1de2d96c38,https://www.cartier.sg//content/dam/rcq/car/67/72/96/677296.png
376,"Juste un Clou bracelet, classic, 18K white gold, set with 32 brilliant-cut diamonds totaling 0.59 carat. Width: 3.5mm.","white gold, diamonds",12600.0,9ec0655e-68e1-df0a-b75e-0a1de2d96c38,https://www.cartier.sg//content/dam/rcq/car/58/55/13/585513.png
377,"Juste un Clou bracelet, 18K pink gold, set with 624 brilliant-cut diamonds totaling 3.61 carats.","pink gold, diamonds",81000.0,9ec0655e-68e1-df0a-b75e-0a1de2d96c38,https://www.cartier.sg//content/dam/rcq/car/96/67/65/966765.png
378,"Juste un Clou bracelet, classic, 18K yellow gold, set with 374 brilliant-cut diamonds totaling 2.26 carats.","yellow gold, diamonds",43600.0,9ec0655e-68e1-df0a-b75e-0a1de2d96c38,https://www.cartier.sg//content/dam/rcq/car/10/22/51/6/1022516.png
379,"Juste un Clou bracelet, 18K pink gold, set with 62 brilliant-cut diamonds totaling 0.51 carats.","pink gold, diamonds",21200.0,9ec0655e-68e1-df0a-b75e-0a1de2d96c38,https://www.cartier.sg//content/dam/rcq/car/90/24/09/902409.png
380,"Juste un Clou bracelet, 18K white gold, set with 62 brilliant-cut diamonds totaling 0.51 carats.","white gold, diamonds",22700.0,9ec0655e-68e1-df0a-b75e-0a1de2d96c38,https://www.cartier.sg//content/dam/rcq/car/91/73/58/917358.png
381,"Juste un Clou bracelet, classic, 18K pink gold, set with 374 brilliant-cut diamonds totaling 2.26 carats.","pink gold, diamonds",43600.0,9ec0655e-68e1-df0a-b75e-0a1de2d96c38,https://www.cartier.sg//content/dam/rcq/car/13/45/21/0/1345210.png
382,"Juste un Clou bracelet, large model, 18K yellow gold, set with 236 brilliant-cut diamonds totaling 4.40 carats.","yellow gold, diamonds",87500.0,9ec0655e-68e1-df0a-b75e-0a1de2d96c38,https://www.cartier.sg//content/dam/rcq/car/14/65/61/1/1465611.png
383,"Juste un Clou bracelet, 18K white gold, ceramic, set with brilliant-cut 76 diamonds totaling 0.78 carat.","white gold, ceramic, diamonds",19900.0,9ec0655e-68e1-df0a-b75e-0a1de2d96c38,https://www.cartier.sg//content/dam/rcq/car/18/11/88/7/1811887.png
384,"Juste un Clou bracelet, large model, 18K pink gold.",pink gold,35900.0,9ec0655e-68e1-df0a-b75e-0a1de2d96c38,https://www.cartier.sg//content/dam/rcq/car/59/06/19/590619.png
385,"Juste un Clou bracelet, large model, 18K yellow gold.",yellow gold,35900.0,9ec0655e-68e1-df0a-b75e-0a1de2d96c38,https://www.cartier.sg//content/dam/rcq/car/58/31/84/583184.png
386,"Juste un Clou bracelet, large model, 18K pink gold, set with 236 brilliant-cut diamonds totaling 4.40 carats.","pink gold, diamonds",87500.0,9ec0655e-68e1-df0a-b75e-0a1de2d96c38,https://www.cartier.sg//content/dam/rcq/car/14/37/35/7/1437357.png
387,"Bracelet - 18K white gold, 1,752 brilliant-cut diamonds totaling 27.60 carats.","white gold, diamonds",312000.0,9ec0655e-68e1-df0a-b75e-0a1de2d96c38,https://www.cartier.sg//content/dam/rcq/car/59/05/32/590532.png
388,"Juste un Clou cuff bracelet, 18K white gold, set with 2,352 brilliant-cut diamonds totaling 26.73 carats.","white gold, diamonds",331000.0,9ec0655e-68e1-df0a-b75e-0a1de2d96c38,https://www.cartier.sg//content/dam/rcq/car/73/63/49/736349.png
389,"Juste un Clou bracelet, small model, 18K yellow gold. Width: 2.5mm.",yellow gold,3050.0,2fa879b3-fc87-1504-8278-2c6ed3f3a4c1,https://www.cartier.sg//content/dam/rcq/car/17/02/55/3/1702553.png
390,"Juste un Clou bracelet, small model, 18K rose gold. Width: 2.5mm.",pink gold,3050.0,2fa879b3-fc87-1504-8278-2c6ed3f3a4c1,https://www.cartier.sg//content/dam/rcq/car/17/02/55/2/1702552.png
391,"Santos de Cartier bracelet, 18K yellow gold.",yellow gold,3150.0,10437b79-4657-9a5a-f29f-512526c0b7e4,https://www.cartier.sg//content/dam/rcq/car/58/86/69/588669.png
392,"Santos de Cartier bracelet, 18K white gold.",white gold,3350.0,10437b79-4657-9a5a-f29f-512526c0b7e4,https://www.cartier.sg//content/dam/rcq/car/59/00/34/590034.png
393,"Maillon Panthère bracelet, 18K yellow gold.",yellow gold,6350.0,950cbac2-f2f5-7f17-d541-cf08003c0d07,https://www.cartier.sg//content/dam/rcq/car/18/11/96/2/1811962.png
394,"Maillon Panthère bracelet, 18K yellow gold.",yellow gold,10600.0,950cbac2-f2f5-7f17-d541-cf08003c0d07,https://www.cartier.sg//content/dam/rcq/car/18/11/96/3/1811963.png
395,"Maillon Panthère bracelet, 18K white gold, set with 336 brilliant-cut diamonds totaling 2.41 carats.","white gold, diamonds",39700.0,2957dc66-0895-f8d7-e983-ae68b6ac0d5a,https://www.cartier.sg//content/dam/rcq/car/58/79/21/587921.png
396,"Ecrou de Cartier bracelet, 18K yellow gold.",yellow gold,6600.0,81998c83-0b63-4b16-beed-e2dbe8888f8f,https://www.cartier.sg//content/dam/rcq/car/16/41/70/7/1641707.png
397,"Écrou de Cartier bracelet, 18K white gold. Width: 3.5mm.",white gold,7050.0,81998c83-0b63-4b16-beed-e2dbe8888f8f,https://www.cartier.sg//content/dam/rcq/car/10/57/68/8/1057688.png
398,"Écrou bracelet, 18K rose gold. Width: 3.5mm.",pink gold,6600.0,81998c83-0b63-4b16-beed-e2dbe8888f8f,https://www.cartier.sg//content/dam/rcq/car/10/57/68/6/1057686.png
399,"Ecrou de Cartier bracelet, 18K pink gold, set with 24 baguette-cut diamonds totaling 1.29 carats.","pink gold, diamonds",18700.0,81998c83-0b63-4b16-beed-e2dbe8888f8f,https://www.cartier.sg//content/dam/rcq/car/18/25/31/5/1825315.png
400,"Ecrou de Cartier bracelet, 18K white gold, non-rhodium finish.",white gold,7050.0,81998c83-0b63-4b16-beed-e2dbe8888f8f,https://www.cartier.sg//content/dam/rcq/car/17/93/96/8/1793968.png
401,"Hearts and Symbols bracelet, 18K pink gold, set with 11 brilliant-cut diamonds totaling 0.13 carat.","pink gold, diamonds",2200.0,9aae615a-ddda-5c3b-b2b4-4208c09e34b7,https://www.cartier.sg//content/dam/rcq/car/59/08/42/590842.png
402,"Hearts and Symbols bracelet, 18K white gold, set with 11 brilliant-cut diamonds totaling 0.13 carat.","white gold, diamonds",2360.0,9aae615a-ddda-5c3b-b2b4-4208c09e34b7,https://www.cartier.sg//content/dam/rcq/car/58/33/64/583364.png
403,"Agrafe Résille bracelet, 18K pink gold, set with 67 brilliant-cut diamonds totaling 1.82 carats.","pink gold, diamonds",21200.0,42921680-2db6-f77b-2e40-f60fa43c97a0,https://www.cartier.sg//content/dam/rcq/car/16/50/03/3/1650033.png
404,"Agrafe Résille bracelet, 18K pink gold, set with 77 brilliant-cut diamonds totaling 2.76 carats.","pink gold, diamonds",33600.0,42921680-2db6-f77b-2e40-f60fa43c97a0,https://www.cartier.sg//content/dam/rcq/car/16/49/59/1/1649591.png
405,"Agrafe Résille bracelet, 18K white gold, set with 459 brilliant-cut diamonds totaling 10.69 carats.","white gold, diamonds",96000.0,42921680-2db6-f77b-2e40-f60fa43c97a0,https://www.cartier.sg//content/dam/rcq/car/14/37/32/9/1437329.png
406,"Agrafe Résille bracelet, 18K pink gold, set with 175 brilliant-cut diamonds totaling 3.98 carats.","pink gold, diamonds",58500.0,42921680-2db6-f77b-2e40-f60fa43c97a0,https://www.cartier.sg//content/dam/rcq/car/58/33/46/583346.png
407,"Agrafe Résille bracelet, 18K pink gold, set with 459 brilliant-cut diamonds totaling 10.69 carats.","pink gold, diamonds",89500.0,42921680-2db6-f77b-2e40-f60fa43c97a0,https://www.cartier.sg//content/dam/rcq/car/14/37/33/0/1437330.png
408,"Agrafe Résille bracelet, 18K pink gold, set with 459 brilliant-cut diamonds totaling 10.69 carats.","pink gold, diamonds",89500.0,42921680-2db6-f77b-2e40-f60fa43c97a0,https://www.cartier.sg//content/dam/rcq/car/14/37/33/0/1437330.png
409,"Pluie de Cartier bracelet, 18K white gold, set with 342 brilliant-cut diamonds totaling 14.10 carats and 9 square-cut diamonds totaling 0.73 carat.","white gold, diamonds",137000.0,9973cca3-b7de-8cad-a676-4431f280588e,https://www.cartier.sg//content/dam/rcq/car/19/05/86/9/1905869.png
410,"Pluie de Cartier bracelet, 18K white gold, set with 300 diamonds totaling 16.27 carats.","white gold, diamonds",114000.0,9973cca3-b7de-8cad-a676-4431f280588e,https://www.cartier.sg//content/dam/rcq/car/18/11/95/7/1811957.png
411,"Pluie de Cartier bracelet, 18K white gold, set with 280 brilliant-cut diamonds totaling 16.20 carats.","white gold, diamonds",153000.0,9973cca3-b7de-8cad-a676-4431f280588e,https://www.cartier.sg//content/dam/rcq/car/16/40/34/5/1640345.png
412,"Agrafe cuff bracelet - 18K yellow gold, 1,302 brilliant-cut diamonds totaling 30.28 carats.","yellow gold, diamonds",247000.0,cb531502-7d3f-0fd5-8469-95840d700b72,https://www.cartier.sg//content/dam/rcq/car/66/28/58/662858.png
413,"Agrafe cuff bracelet - 18K pink gold, 1,302 brilliant-cut diamonds totaling 30.28 carats.","pink gold, diamonds",247000.0,cb531502-7d3f-0fd5-8469-95840d700b72,https://www.cartier.sg//content/dam/rcq/car/58/66/96/586696.png
414,"Clash de Cartier bracelet, medium model, 18K pink gold. Width: 8mm",pink gold,8750.0,f2a3d442-3016-9b61-d364-c622525fde49,https://www.cartier.sg//content/dam/rcq/car/19/15/80/9/1915809.png
415,"Clash de Cartier bracelet, medium model, rhodiumized 18K white gold. Width: 8mm",white gold,9350.0,f2a3d442-3016-9b61-d364-c622525fde49,https://www.cartier.sg//content/dam/rcq/car/20/25/60/3/2025603.png
416,"Clash de Cartier bracelet, small model, 18K pink gold. Width: 6.4mm",pink gold,6600.0,811d9f9f-0310-e0a4-9fec-b34082bdf267,https://www.cartier.sg//content/dam/rcq/car/19/15/80/6/1915806.png
417,"Clash de Cartier bracelet, 18K pink gold, set with 51 brilliant-cut diamonds totaling 1.51 carats. Width: 6.8 mm.","pink gold, diamonds",25500.0,b72547d4-2c2f-789b-897f-b4f6519b378c,https://www.cartier.sg//content/dam/rcq/car/19/15/81/4/1915814.png
418,"Clash de Cartier bracelet, large model, 18K pink gold, amazonite.","pink gold, amazonite",56000.0,45d72b34-737c-dfa3-50ef-54e99ddcbcd4,https://www.cartier.sg//content/dam/rcq/car/19/80/12/1/1980121.png
419,"Amulette de Cartier necklace, XS model, 18K yellow gold, set with a brilliant-cut diamond of 0.02 carats, white mother-of-pearl. Diameter of motif: 12 mm. Adjustable chain: 38-41 cm.","yellow gold, diamonds, white mother-of-pearl",1900.0,673a8599-9165-415f-42f3-caac8cfc767e,https://www.cartier.sg//content/dam/rcq/car/13/61/33/8/1361338.png
420,"Amulette de Cartier necklace, XS model, 18K pink gold, onyx, set with a brilliant-cut diamond of 0.02 carats. Diameter of motif: 12 mm. Adjustable chain: 38-41 cm.","pink gold, onyx, diamonds",1900.0,673a8599-9165-415f-42f3-caac8cfc767e,https://www.cartier.sg//content/dam/rcq/car/13/61/33/9/1361339.png
421,"Amulette de Cartier necklace, XS model, 18K pink gold, malachite, set with a brilliant-cut diamond of 0.02 carats.  Diameter of motif: 12 mm. Adjustable chain: 38-41 cm.","pink gold, malachite, diamond",2180.0,673a8599-9165-415f-42f3-caac8cfc767e,https://www.cartier.sg//content/dam/rcq/car/13/61/41/7/1361417.png
422,"Amulette de Cartier necklace, extra-small model, 18K pink gold, onyx, white mother-of-pearl, set with 2 brilliant-cut diamonds totaling 0.05 carats. Diameter of the motifs: 12 mm. Adjustable chain.","pink gold, onyx, white mother-of-pearl, diamond",3500.0,673a8599-9165-415f-42f3-caac8cfc767e,https://www.cartier.sg//content/dam/rcq/car/14/62/29/3/1462293.png
423,"Amulette de Cartier necklace, XS model, 18K pink gold, carnelian, set with a brilliant-cut diamond of 0.02 carats. Diameter of motif: 12 mm. Adjustable chain: 38-41 cm.","pink gold, carnelian, diamond",2180.0,673a8599-9165-415f-42f3-caac8cfc767e,https://www.cartier.sg//content/dam/rcq/car/13/61/40/6/1361406.png
424,"Amulette de Cartier necklace, XS model, 18K yellow gold, lapis lazuli, set with a brilliant-cut diamond of 0.02 carats. Diameter of motif: 12 mm. Adjustable chain: 38-41 cm.","yellow gold, lapis lazuli, diamond",2560.0,673a8599-9165-415f-42f3-caac8cfc767e,https://www.cartier.sg//content/dam/rcq/car/13/65/36/9/1365369.png
